356363056594874,4678,5406,9000155590,5406 AAA,102,CLIENTE 102,243,OU 243,3,13884,DRIVER 13884
353705061021728,5272,5730,9000156138,5730 AAA,102,CLIENTE 102,243,OU 243,3,,SIN DRIVER
353705061078363,4949,4529,9000156358,4529 AAA,102,CLIENTE 102,243,OU 243,3,,SIN DRIVER
356363056643358,4950,4526,9000156774,4526 AAA,102,CLIENTE 102,243,OU 243,3,,SIN DRIVER
353705061078710,4951,4528,9000156560,4528 AAA,102,CLIENTE 102,243,OU 243,3,,SIN DRIVER
353705060963730,5830,4523,9000152435,4523 AAA,102,CLIENTE 102,243,OU 243,3,,SIN DRIVER
359006059465892,5829,4522,9000151458,4522 AAA,102,CLIENTE 102,243,OU 243,3,,SIN DRIVER
356363056636766,5060,4525,9000156459,4525 AAA,102,CLIENTE 102,243,OU 243,3,,SIN DRIVER
356363056644802,5061,4524,9000156864,4524 AAA,102,CLIENTE 102,243,OU 243,3,,SIN DRIVER
353705060984637,3906,4370,9000152788,4370 AAA,112,CLIENTE 112,2016,OU 2016,3,14265,DRIVER 14265
359006059466205,3907,4371,9000152315,4371 AAA,112,CLIENTE 112,2016,OU 2016,3,14266,DRIVER 14266
353705061081276,3981,4357,9000152742,4357 AAA,19,CLIENTE 19,,SIN OU,3,,SIN DRIVER
353705060962229,4055,4359,9000152483,4359 AAA,112,CLIENTE 112,2016,OU 2016,3,14268,DRIVER 14268
353705060963581,4056,4361,9000152642,4361 AAA,112,CLIENTE 112,2016,OU 2016,3,14267,DRIVER 14267
356363050108457,3068,3375,9000138683,3375 AAA,89,CLIENTE 89,,SIN OU,3,,SIN DRIVER
356363051318345,2000,3309,9000138340,3309 AAA,51,CLIENTE 51,,SIN OU,3,,SIN DRIVER
356363050057316,1991,3358,9000138871,3358 AAA,75,CLIENTE 75,213,OU 213,3,14565,DRIVER 14565
356363051305052,3072,3389,9000139291,3389 AAA,58,CLIENTE 58,188,OU 188,3,12765,DRIVER 12765
356363051386151,3232,3677,9000138528,3677 AAA,133,CLIENTE 133,1479,OU 1479,3,12649,DRIVER 12649
356363050097528,1294,2022,9000139430,2022 AAA,15,CLIENTE 15,50,OU 50,3,11375,DRIVER 11375
356363050329426,1291,2021,9000138253,2021 AAA,15,CLIENTE 15,50,OU 50,3,11377,DRIVER 11377
356363050098112,1383,2101,9000138945,2101 AAA,13,CLIENTE 13,93,OU 93,3,11400,DRIVER 11400
356363050055120,1283,1852,9000138286,1852 AAA,13,CLIENTE 13,101,OU 101,3,11364,DRIVER 11364
356363051317586,1284,1853,9000138227,1853 AAA,13,CLIENTE 13,98,OU 98,3,11423,DRIVER 11423
356363050365016,1474,2557,9000139241,2557 AAA,13,CLIENTE 13,,SIN OU,3,12104,DRIVER 12104
356363051303586,1467,3201,9000138851,3201 AAA,13,CLIENTE 13,,SIN OU,3,12122,DRIVER 12122
356363050098245,1469,3215,9000138148,3215 AAA,13,CLIENTE 13,97,OU 97,3,12125,DRIVER 12125
356363050056482,3027,3264,9000138462,3264 AAA,13,CLIENTE 13,97,OU 97,3,12107,DRIVER 12107
356363051321489,2984,3216,9000138309,3216 AAA,13,CLIENTE 13,,SIN OU,3,12123,DRIVER 12123
356363051384974,3045,3267,9000137351,3267 AAA,13,CLIENTE 13,97,OU 97,3,12126,DRIVER 12126
356363051313031,2062,2536,9000138829,2536 AAA,13,CLIENTE 13,,SIN OU,3,12110,DRIVER 12110
356363051384420,2043,2555,9000138009,2555 AAA,13,CLIENTE 13,,SIN OU,3,12108,DRIVER 12108
356363051381632,2006,2538,9000137445,2538 AAA,13,CLIENTE 13,,SIN OU,3,11511,DRIVER 11511
356363051318295,1994,2539,9000137948,2539 AAA,13,CLIENTE 13,,SIN OU,3,12105,DRIVER 12105
356363050369414,1992,3265,9000137801,3265 AAA,13,CLIENTE 13,92,OU 92,3,12117,DRIVER 12117
356363050501651,1974,2436,9000137173,2436 AAA,13,CLIENTE 13,96,OU 96,3,11493,DRIVER 11493
356363050367319,2099,2556,9000137577,2556 AAA,13,CLIENTE 13,,SIN OU,3,12106,DRIVER 12106
356363051379784,2152,2615,9000137284,2615 AAA,13,CLIENTE 13,,SIN OU,3,12120,DRIVER 12120
356363051380238,2156,2558,9000138121,2558 AAA,13,CLIENTE 13,,SIN OU,3,12127,DRIVER 12127
356363051364331,2990,3212,9000139383,3212 AAA,15,CLIENTE 15,50,OU 50,3,12221,DRIVER 12221
356363050505587,2992,3213,9000138955,3213 AAA,15,CLIENTE 15,50,OU 50,3,12222,DRIVER 12222
359006055930337,1468,3352,9000137642,3352 AAA,15,CLIENTE 15,50,OU 50,3,12224,DRIVER 12224
356363050070103,1388,3199,9000138596,3199 AAA,15,CLIENTE 15,50,OU 50,3,12129,DRIVER 12129
356363056767561,3768,2532,9000148985,2532 AAA,12,CLIENTE 12,32,OU 32,3,12254,DRIVER 12254
356363050371394,1465,2559,9000137193,2559 AAA,13,CLIENTE 13,,SIN OU,3,12111,DRIVER 12111
356363050489444,3211,3676,9000139696,3676 AAA,25,CLIENTE 25,149,OU 149,3,12647,DRIVER 12647
356363050582321,3202,3668,9000130134,3668 AAA,25,CLIENTE 25,149,OU 149,3,12645,DRIVER 12645
356363050369463,3168,3666,9000138974,3666 AAA,25,CLIENTE 25,149,OU 149,3,12646,DRIVER 12646
356363051386037,3162,3667,9000137530,3667 AAA,25,CLIENTE 25,150,OU 150,3,13537,DRIVER 13537
356363051317099,1995,2533,9000137855,2533 AAA,25,CLIENTE 25,148,OU 148,3,11568,DRIVER 11568
356363051307207,2012,2481,9000138727,2481 AAA,25,CLIENTE 25,147,OU 147,3,11516,DRIVER 11516
356363050382326,1980,2512,9000137241,2512 AAA,25,CLIENTE 25,147,OU 147,3,11504,DRIVER 11504
356363050068909,2041,3634,9000138795,3634 AAA,25,CLIENTE 25,154,OU 154,3,11571,DRIVER 11571
356363050068909,2041,3634,9000138795,3634 AAA,25,CLIENTE 25,154,OU 154,3,11571,DRIVER 11571
356363050070665,2042,3384,9000139002,3384 AAA,25,CLIENTE 25,153,OU 153,3,13549,DRIVER 13549
356363051377499,2053,3214,9000137735,3214 AAA,25,CLIENTE 25,145,OU 145,3,13533,DRIVER 13533
359858021906654,2981,3202,9000116061,3202 AAA,25,CLIENTE 25,151,OU 151,3,13539,DRIVER 13539
356363051307793,1431,2520,9000138978,2520 AAA,25,CLIENTE 25,151,OU 151,3,13545,DRIVER 13545
356363051312967,2056,2469,9000139221,2469 AAA,25,CLIENTE 25,145,OU 145,3,14564,DRIVER 14564
355504069017335,5835,3210,9000172583,3210 AAA,25,CLIENTE 25,145,OU 145,3,14562,DRIVER 14562
351777046616791,2985,3207,9000106167,3207 AAA,25,CLIENTE 25,144,OU 144,3,13527,DRIVER 13527
356363050110073,2986,3209,9000138279,3209 AAA,25,CLIENTE 25,144,OU 144,3,13528,DRIVER 13528
359858021906365,2987,3206,9000116265,3206 AAA,25,CLIENTE 25,144,OU 144,3,13529,DRIVER 13529
356363050503137,2032,2508,9000137196,2508 AAA,25,CLIENTE 25,151,OU 151,3,13541,DRIVER 13541
356363051381715,2015,2507,9000138053,2507 AAA,25,CLIENTE 25,151,OU 151,3,13546,DRIVER 13546
356363051398412,1476,3208,9000137610,3208 AAA,25,CLIENTE 25,144,OU 144,3,13526,DRIVER 13526
356363050069865,2052,2506,9000138843,2506 AAA,25,CLIENTE 25,151,OU 151,3,11553,DRIVER 11553
356363051374751,1430,3385,9000138612,3385 AAA,25,CLIENTE 25,153,OU 153,3,13548,DRIVER 13548
356363051318212,1439,2522,9000138175,2522 AAA,25,CLIENTE 25,145,OU 145,3,13532,DRIVER 13532
356363050503236,3001,3211,9000139341,3211 AAA,44,CLIENTE 44,,SIN OU,3,,SIN DRIVER
356363050110040,3073,3379,9000138846,3379 AAA,81,CLIENTE 81,,SIN OU,3,,SIN DRIVER
356363051376509,3064,3266,9000137645,3266 AAA,46,CLIENTE 46,,SIN OU,3,,SIN DRIVER
356363051317909,3057,3377,9000138702,3377 AAA,65,CLIENTE 65,,SIN OU,3,,SIN DRIVER
356363051303081,2029,3359,9000138785,3359 AAA,74,CLIENTE 74,,SIN OU,3,,SIN DRIVER
359858021907595,3065,3381,9000114591,3381 AAA,70,CLIENTE 70,,SIN OU,3,,SIN DRIVER
356363051317479,3216,3387,9000138904,3387 AAA,79,CLIENTE 79,217,OU 217,3,12705,DRIVER 12705
356363051381046,1441,3386,9000137204,3386 AAA,79,CLIENTE 79,217,OU 217,3,12704,DRIVER 12704
356363056645544,4276,4739,9000156571,4739 AAA,147,CLIENTE 147,,SIN OU,3,,SIN DRIVER
356363050383076,3814,4249,9000137239,4249 AAA,223,CLIENTE 223,1635,OU 1635,3,,SIN DRIVER
356363051369157,3142,3636,9000139111,3636 AAA,77,CLIENTE 77,,SIN OU,3,,SIN DRIVER
357322040067743,3161,3646,9000115844,3646 AAA,62,CLIENTE 62,,SIN OU,3,,SIN DRIVER
356363050071093,3141,3650,9000138867,3650 AAA,145,CLIENTE 145,,SIN OU,3,,SIN DRIVER
356363050480443,3155,3671,9000130048,3671 AAA,118,CLIENTE 118,,SIN OU,3,,SIN DRIVER
356363050548959,3156,3670,9000130484,3670 AAA,118,CLIENTE 118,,SIN OU,3,,SIN DRIVER
356363050098732,3159,3669,9000138905,3669 AAA,118,CLIENTE 118,,SIN OU,3,,SIN DRIVER
359006059473755,3890,4354,9000149704,4354 AAA,284,CLIENTE 284,,SIN OU,3,,SIN DRIVER
356363051376491,3571,3980,9000137624,3980 AAA,193,CLIENTE 193,,SIN OU,3,,SIN DRIVER
356363056783691,3883,4362,9000148849,4362 AAA,285,CLIENTE 285,,SIN OU,3,,SIN DRIVER
359006059475925,3900,4364,9000149172,4364 AAA,95,CLIENTE 95,,SIN OU,3,,SIN DRIVER
356363056722095,3595,4365,9000149685,4365 AAA,138,CLIENTE 138,,SIN OU,3,,SIN DRIVER
359858024177071,1273,1846,9000117647,1846 AAA,1,CLIENTE 1,1,OU 1,,11349,DRIVER 11349
356363050108192,2060,2553,9000138280,2553 AAA,1,CLIENTE 1,160,OU 160,,11579,DRIVER 11579
356363051376889,4553,5169,9000137268,5169 AAA,3,CLIENTE 3,3,OU 3,2,,SIN DRIVER
356363050383043,2652,3198,9000137620,3198 AAA,3,CLIENTE 3,168,OU 168,2,11582,DRIVER 11582
356363051383612,2068,2554,9000137737,2554 AAA,1,CLIENTE 1,161,OU 161,,11581,DRIVER 11581
359858024339226,656,959,9000120894,959 AAA,1,CLIENTE 1,105,OU 105,,10526,DRIVER 10526
359006055917219,1276,1845,9000125369,1845 AAA,1,CLIENTE 1,1,OU 1,,11348,DRIVER 11348
356363051375055,4515,5133,9000137762,5133 AAA,3,CLIENTE 3,3,OU 3,2,13359,DRIVER 13359
356363051318576,4535,5053,9000137894,5053 AAA,3,CLIENTE 3,3,OU 3,2,13343,DRIVER 13343
356363051321497,4530,5013,9000138424,5013 AAA,3,CLIENTE 3,3,OU 3,2,13337,DRIVER 13337
356363051385377,4551,5167,9000137534,5167 AAA,3,CLIENTE 3,3,OU 3,2,,SIN DRIVER
356363051377630,4564,5158,9000137280,5158 AAA,3,CLIENTE 3,3,OU 3,2,,SIN DRIVER
356363051378927,4558,4976,9000138018,4976 AAA,3,CLIENTE 3,3,OU 3,2,13329,DRIVER 13329
359858024351718,391,929,9000121685,929 AAA,3,CLIENTE 3,3,OU 3,2,10493,DRIVER 10493
356363051317685,4567,4950,9000139059,4950 AAA,3,CLIENTE 3,3,OU 3,2,13322,DRIVER 13322
356363051379214,4568,5132,9000137561,5132 AAA,3,CLIENTE 3,3,OU 3,2,13357,DRIVER 13357
356363051372532,4516,4984,9000139488,4984 AAA,3,CLIENTE 3,3,OU 3,2,13334,DRIVER 13334
359858021889975,4518,4983,9000115490,4983 AAA,3,CLIENTE 3,3,OU 3,2,13333,DRIVER 13333
357322040071182,4542,5061,9000115365,5061 AAA,3,CLIENTE 3,3,OU 3,2,13350,DRIVER 13350
356363050497637,4540,5134,9000137583,5134 AAA,3,CLIENTE 3,3,OU 3,2,13361,DRIVER 13361
356363050072513,4541,5042,9000138693,5042 AAA,3,CLIENTE 3,3,OU 3,2,13342,DRIVER 13342
356363050071408,4507,5128,9000138884,5128 AAA,3,CLIENTE 3,3,OU 3,2,13351,DRIVER 13351
356363051317834,4563,4992,9000139134,4992 AAA,3,CLIENTE 3,3,OU 3,2,13335,DRIVER 13335
356363051374595,4544,5129,9000137265,5129 AAA,3,CLIENTE 3,3,OU 3,2,13353,DRIVER 13353
356363050098807,4539,5131,9000138438,5131 AAA,3,CLIENTE 3,3,OU 3,2,13356,DRIVER 13356
356363051384891,4517,4945,9000137816,4945 AAA,3,CLIENTE 3,3,OU 3,2,13321,DRIVER 13321
356363050056300,4525,5137,9000138559,5137 AAA,3,CLIENTE 3,3,OU 3,2,13363,DRIVER 13363
356363051319301,1973,2435,9000137997,2435 AAA,1,CLIENTE 1,106,OU 106,,11467,DRIVER 11467
356363051369272,1983,2437,9000139106,2437 AAA,1,CLIENTE 1,107,OU 107,,11469,DRIVER 11469
356363050110461,4557,5138,9000138711,5138 AAA,3,CLIENTE 3,3,OU 3,2,13367,DRIVER 13367
356363051374678,4552,5168,9000137742,5168 AAA,3,CLIENTE 3,3,OU 3,2,,SIN DRIVER
356363050374117,4554,5170,9000137484,5170 AAA,3,CLIENTE 3,3,OU 3,2,,SIN DRIVER
356363051379560,4526,5130,9000139009,5130 AAA,3,CLIENTE 3,3,OU 3,2,13355,DRIVER 13355
356363051368852,4538,5172,9000137966,5172 AAA,3,CLIENTE 3,3,OU 3,2,,SIN DRIVER
356363051372524,4537,5159,9000139033,5159 AAA,3,CLIENTE 3,3,OU 3,2,,SIN DRIVER
356363051385674,4536,5135,9000137231,5135 AAA,3,CLIENTE 3,3,OU 3,2,13364,DRIVER 13364
356363050363466,4543,5039,9000137689,5039 AAA,3,CLIENTE 3,3,OU 3,2,13340,DRIVER 13340
356363051318758,4550,5139,9000138803,5139 AAA,3,CLIENTE 3,3,OU 3,2,13368,DRIVER 13368
356363050110321,4560,5160,9000138525,5160 AAA,3,CLIENTE 3,3,OU 3,2,,SIN DRIVER
359858021895972,4559,5166,9000115158,5166 AAA,3,CLIENTE 3,3,OU 3,2,,SIN DRIVER
356363051319202,4514,5056,9000139500,5056 AAA,3,CLIENTE 3,3,OU 3,2,13344,DRIVER 13344
359006059461438,4110,4625,9000151390,4625 AAA,334,CLIENTE 334,,SIN OU,3,,SIN DRIVER
356363050605965,3098,3493,9000129970,3493 AAA,79,CLIENTE 79,217,OU 217,3,12720,DRIVER 12720
353705061038581,5567,5957,9000155182,5957 AAA,20,CLIENTE 20,1529,OU 1529,3,14110,DRIVER 14110
353705061080047,5563,5952,9000155003,5952 AAA,20,CLIENTE 20,1523,OU 1523,3,14097,DRIVER 14097
356363056594148,5570,5963,9000155647,5963 AAA,20,CLIENTE 20,1513,OU 1513,3,14117,DRIVER 14117
353705061059371,5571,5982,9000155811,5982 AAA,20,CLIENTE 20,1553,OU 1553,3,14159,DRIVER 14159
353705061028129,5572,6001,9000155820,6001 AAA,20,CLIENTE 20,1549,OU 1549,3,14178,DRIVER 14178
356363056596382,5574,6002,9000155836,6002 AAA,20,CLIENTE 20,1557,OU 1557,3,14179,DRIVER 14179
353705061076995,5575,5998,9000155839,5998 AAA,20,CLIENTE 20,3055,OU 3055,3,14175,DRIVER 14175
353705061030224,5576,5968,9000155845,5968 AAA,20,CLIENTE 20,1515,OU 1515,3,14125,DRIVER 14125
356363056596069,5577,6000,9000155886,6000 AAA,20,CLIENTE 20,1549,OU 1549,3,14177,DRIVER 14177
353705061016488,5579,5976,9000155951,5976 AAA,20,CLIENTE 20,1543,OU 1543,3,14153,DRIVER 14153
353705061016579,5580,5980,9000155954,5980 AAA,20,CLIENTE 20,1564,OU 1564,3,14157,DRIVER 14157
353705061077787,5581,5986,9000156113,5986 AAA,20,CLIENTE 20,1561,OU 1561,3,14164,DRIVER 14164
353705061038821,5583,5979,9000156352,5979 AAA,20,CLIENTE 20,1557,OU 1557,3,14156,DRIVER 14156
356363056645304,5584,5997,9000156393,5997 AAA,20,CLIENTE 20,3055,OU 3055,3,14174,DRIVER 14174
356363056627211,5585,6005,9000156463,6005 AAA,20,CLIENTE 20,1558,OU 1558,3,14182,DRIVER 14182
353705061078272,5588,5974,9000156593,5974 AAA,20,CLIENTE 20,3055,OU 3055,3,14151,DRIVER 14151
356363056642756,5589,5951,9000156641,5951 AAA,20,CLIENTE 20,1522,OU 1522,3,14096,DRIVER 14096
356363056642889,5590,5977,9000156652,5977 AAA,20,CLIENTE 20,1543,OU 1543,3,14154,DRIVER 14154
